"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 09 07:58:07 GMT 2022","Fri Dec 09 07:58:08 GMT 2022","1055","","test_main_page","","","","test_text_your_opportunity_block","Test 'Text_Under_Main_Title' block YOUR OPPORTUNITY is present and displayed. [12] test from check-list"
"passed","Fri Dec 09 07:58:09 GMT 2022","Fri Dec 09 07:58:11 GMT 2022","2069","","test_main_page","","","","test_about_us_block","Test About_Us title and description is present and displayed. [13] test from check-list"
"passed","Fri Dec 09 07:57:58 GMT 2022","Fri Dec 09 07:57:59 GMT 2022","1111","","test_main_page","","","","test_sun_icon_header","Test 'Sun_Icon' button in HEADER. [7] test from check-list"
"passed","Fri Dec 09 07:58:11 GMT 2022","Fri Dec 09 07:58:14 GMT 2022","2629","","test_main_page","","","","test_why_exlab_block","Test Why_Exlab title and description is present and displayed. [14] test from check-list"
"passed","Fri Dec 09 07:58:47 GMT 2022","Fri Dec 09 07:58:51 GMT 2022","4124","","test_main_page","","","","test_descriptions_startup_for_block","Test Descriptions in StartUp_For block are present and displayed. [28] test from check-list"
"passed","Fri Dec 09 07:57:50 GMT 2022","Fri Dec 09 07:57:53 GMT 2022","3118","","test_main_page","","","","test_about_us_header","Test 'About_Us' button in HEADER. [3] test from check-list"
"passed","Fri Dec 09 07:58:36 GMT 2022","Fri Dec 09 07:58:41 GMT 2022","4668","","test_main_page","","","","test_mentors_spoilers","Test spoilers of mentors in mentors block. [20] test from check-list"
"passed","Fri Dec 09 07:59:11 GMT 2022","Fri Dec 09 07:59:15 GMT 2022","4104","","test_main_page","","","","test_patreon_button_help_project","Test Patreon button in Help Project block. [33] test from check-list. Without Patreon page checking"
"passed","Fri Dec 09 07:58:23 GMT 2022","Fri Dec 09 07:58:30 GMT 2022","7267","","test_main_page","","","","test_logos_and_descriptions_projects_block","Test logos and descriptions of projects in Projects block are present and displayed. [17] test from check-list"
"passed","Fri Dec 09 07:57:48 GMT 2022","Fri Dec 09 07:57:49 GMT 2022","1277","","test_main_page","","","","test_logo_exlab_header","Test logo ExLab in HEADER. [2] test from check-list. Without refresh method in test"
"passed","Fri Dec 09 07:58:57 GMT 2022","Fri Dec 09 07:59:01 GMT 2022","4107","","test_main_page","","","","test_description_help_project_block","Test Description in Help_Project block are present and displayed. [31] test from check-list"
"passed","Fri Dec 09 07:58:42 GMT 2022","Fri Dec 09 07:58:45 GMT 2022","3555","","test_main_page","","","","test_title_startup_for_block","Test StartUp_For_Title in StartUp_For block are present and displayed. [24] test from check-list"
"passed","Fri Dec 09 07:58:15 GMT 2022","Fri Dec 09 07:58:19 GMT 2022","4151","","test_main_page","","","","test_join_why_exlab_block","Test 'Join' button in Why Exlab block. [15] test from check-list"
"passed","Fri Dec 09 07:58:03 GMT 2022","Fri Dec 09 07:58:06 GMT 2022","3064","","test_main_page","","","","test_logo_gif_your_opportunity_block","Test 'Logo_Gif' in block YOUR_OPPORTYNITY is present and displayed. [11] test from check-list"
"passed","Fri Dec 09 07:59:48 GMT 2022","Fri Dec 09 07:59:59 GMT 2022","11741","","test_main_page","","","","test_text_under_logo_footer_block","Test Text_Under_Logo in FOOTER block are present and displayed. [37] test from check-list"
"passed","Fri Dec 09 07:59:22 GMT 2022","Fri Dec 09 07:59:34 GMT 2022","11757","","test_main_page","","","","test_description_stay_connected_block","Test description in FOOTER block are present and displayed. [35] test from check-list"
"passed","Fri Dec 09 07:58:31 GMT 2022","Fri Dec 09 07:58:34 GMT 2022","3062","","test_main_page","","","","test_title_mentors_block","Test Mentors_Title in Mentors block are present and displayed. [18] test from check-list"
"passed","Fri Dec 09 08:00:29 GMT 2022","Fri Dec 09 08:00:35 GMT 2022","6106","","test_main_page","","","","test_youtube_footer","Test 'Youtube' button in FOOTER. [41] test from check-list"
"skipped","Fri Dec 09 07:57:57 GMT 2022","Fri Dec 09 07:57:57 GMT 2022","0","","test_main_page","","","","test_startup_for_header","Test 'StartUp_For' button in HEADER. [6] test from check-list"
"passed","Fri Dec 09 07:59:35 GMT 2022","Fri Dec 09 07:59:47 GMT 2022","11786","","test_main_page","","","","test_logo_footer_block","Test Logo in FOOTER block are present and displayed. [36] test from check-list"
"passed","Fri Dec 09 08:00:22 GMT 2022","Fri Dec 09 08:00:28 GMT 2022","6029","","test_main_page","","","","test_telegram_footer","Test 'Telegram' button in FOOTER. [40] test from check-list"
"passed","Fri Dec 09 07:57:46 GMT 2022","Fri Dec 09 07:57:47 GMT 2022","1420","","test_main_page","","","","test_landing_url_and_black_theme","Test landing URL and black theme on default. [1] test from check-list"
