"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 14 14:50:16 GMT 2022","Wed Dec 14 14:50:22 GMT 2022","6023","tests","test_landing_page","","","","test_youtube_footer","Test 'Youtube' button in FOOTER. [41] test from check-list"
"passed","Wed Dec 14 14:48:41 GMT 2022","Wed Dec 14 14:48:44 GMT 2022","3486","tests","test_landing_page","","","","test_join_why_exlab_block","Test 'Join' button in Why Exlab block. [15] test from check-list"
"passed","Wed Dec 14 14:49:07 GMT 2022","Wed Dec 14 14:49:11 GMT 2022","3976","tests","test_landing_page","","","","test_descriptions_startup_for_block","Test Descriptions in StartUp_For block are present and displayed. [28] test from check-list"
"passed","Wed Dec 14 14:49:17 GMT 2022","Wed Dec 14 14:49:21 GMT 2022","3953","tests","test_landing_page","","","","test_description_help_project_block","Test Description in Help_Project block are present and displayed. [31] test from check-list"
"passed","Wed Dec 14 14:48:17 GMT 2022","Wed Dec 14 14:48:20 GMT 2022","3022","tests","test_landing_page","","","","test_about_us_header","Test 'About_Us' button in HEADER. [3] test from check-list"
"passed","Wed Dec 14 14:48:26 GMT 2022","Wed Dec 14 14:48:29 GMT 2022","2184","tests","test_landing_page","","","","test_join_header","Test 'Join' button in HEADER. [9] test from check-list"
"passed","Wed Dec 14 14:48:45 GMT 2022","Wed Dec 14 14:48:47 GMT 2022","2399","tests","test_landing_page","","","","test_title_projects_block","Test 'Projects' title in Projects block is present and displayed. [16] test from check-list"
"passed","Wed Dec 14 14:48:25 GMT 2022","Wed Dec 14 14:48:26 GMT 2022","1027","tests","test_landing_page","","","","test_sun_icon_header","Test 'Sun_Icon' button in HEADER. [7] test from check-list"
"passed","Wed Dec 14 14:50:23 GMT 2022","Wed Dec 14 14:50:28 GMT 2022","4454","tests","test_landing_page","","","","test_mail_address_footer_block","Test Mail_Address in FOOTER block are present and displayed. [42] test from check-list"
"passed","Wed Dec 14 14:50:04 GMT 2022","Wed Dec 14 14:50:09 GMT 2022","5593","tests","test_landing_page","","","","test_instagram_footer","Test 'Instagram' button in FOOTER. [39] test from check-list"
"passed","Wed Dec 14 14:48:53 GMT 2022","Wed Dec 14 14:48:56 GMT 2022","2905","tests","test_landing_page","","","","test_title_mentors_block","Test Mentors_Title in Mentors block are present and displayed. [18] test from check-list"
"passed","Wed Dec 14 14:49:12 GMT 2022","Wed Dec 14 14:49:16 GMT 2022","3963","tests","test_landing_page","","","","test_title_help_project_block","Test Help_Project_Title in Help_Project block are present and displayed. [30] test from check-list"
"passed","Wed Dec 14 14:48:13 GMT 2022","Wed Dec 14 14:48:15 GMT 2022","2031","tests","test_landing_page","","","","test_landing_url_and_black_theme","Test landing URL and black theme on default. [1] test from check-list"
"passed","Wed Dec 14 14:49:57 GMT 2022","Wed Dec 14 14:50:03 GMT 2022","5838","tests","test_landing_page","","","","test_linkedin_footer","Test 'Linkedin' button in FOOTER. [38] test from check-list"
"passed","Wed Dec 14 14:49:23 GMT 2022","Wed Dec 14 14:49:30 GMT 2022","7366","tests","test_landing_page","","","","test_boosty_button_help_project","Test Boosty button in Help Project block. [32] test from check-list"
"passed","Wed Dec 14 14:49:03 GMT 2022","Wed Dec 14 14:49:06 GMT 2022","3453","tests","test_landing_page","","","","test_title_startup_for_block","Test StartUp_For_Title in StartUp_For block are present and displayed. [24] test from check-list"
"passed","Wed Dec 14 14:49:36 GMT 2022","Wed Dec 14 14:49:40 GMT 2022","4467","tests","test_landing_page","","","","test_title_stay_connected_block","Test Title_Stay_Connected in FOOTER block are present and displayed. [34] test from check-list"
"passed","Wed Dec 14 14:48:35 GMT 2022","Wed Dec 14 14:48:37 GMT 2022","1923","tests","test_landing_page","","","","test_about_us_block","Test About_Us title and description is present and displayed. [13] test from check-list"
"passed","Wed Dec 14 14:48:37 GMT 2022","Wed Dec 14 14:48:40 GMT 2022","2426","tests","test_landing_page","","","","test_why_exlab_block","Test Why_Exlab title and description is present and displayed. [14] test from check-list"
"passed","Wed Dec 14 14:48:29 GMT 2022","Wed Dec 14 14:48:32 GMT 2022","2910","tests","test_landing_page","","","","test_logo_gif_your_opportunity_block","Test 'Logo_Gif' in block YOUR_OPPORTYNITY is present and displayed. [11] test from check-list"
"passed","Wed Dec 14 14:48:57 GMT 2022","Wed Dec 14 14:49:02 GMT 2022","5032","tests","test_landing_page","","","","test_mentors_spoilers","Test spoilers of mentors in mentors block. [20] test from check-list"
