"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 25 07:14:45 GMT 2022","Sun Dec 25 07:14:49 GMT 2022","4102","tests","test_landing_page","","","","test_logos_and_descriptions_projects_block","Test logos and descriptions of projects in Projects block are present and displayed. [17] test from check-list"
"passed","Sun Dec 25 07:14:34 GMT 2022","Sun Dec 25 07:14:37 GMT 2022","2462","tests","test_landing_page","","","","test_why_exlab_block","Test Why_Exlab title and description is present and displayed. [14] test from check-list"
"passed","Sun Dec 25 07:15:06 GMT 2022","Sun Dec 25 07:15:10 GMT 2022","4011","tests","test_landing_page","","","","test_descriptions_startup_for_block","Test Descriptions in StartUp_For block are present and displayed. [28] test from check-list"
"passed","Sun Dec 25 07:14:09 GMT 2022","Sun Dec 25 07:14:11 GMT 2022","2271","tests","test_landing_page","","","","test_landing_url_and_black_theme","Test landing URL and black theme on default. [1] test from check-list"
"passed","Sun Dec 25 07:14:13 GMT 2022","Sun Dec 25 07:14:16 GMT 2022","3030","tests","test_landing_page","","","","test_about_us_header","Test 'About_Us' button in HEADER. [3] test from check-list"
"passed","Sun Dec 25 07:14:23 GMT 2022","Sun Dec 25 07:14:25 GMT 2022","2206","tests","test_landing_page","","","","test_join_header","Test 'Join' button in HEADER. [9] test from check-list"
"skipped","Sun Dec 25 07:14:20 GMT 2022","Sun Dec 25 07:14:20 GMT 2022","0","tests","test_landing_page","","","","test_mentors_header","Test 'Mentors' button in HEADER. [5] test from check-list"
"passed","Sun Dec 25 07:15:46 GMT 2022","Sun Dec 25 07:15:51 GMT 2022","4475","tests","test_landing_page","","","","test_logo_footer_block","Test Logo in FOOTER block are present and displayed. [36] test from check-list"
"passed","Sun Dec 25 07:14:55 GMT 2022","Sun Dec 25 07:15:00 GMT 2022","5665","tests","test_landing_page","","","","test_mentors_spoilers","Test spoilers of mentors in mentors block. [20] test from check-list"
"passed","Sun Dec 25 07:16:22 GMT 2022","Sun Dec 25 07:16:27 GMT 2022","4475","tests","test_landing_page","","","","test_mail_address_footer_block","Test Mail_Address in FOOTER block are present and displayed. [42] test from check-list"
"passed","Sun Dec 25 07:15:21 GMT 2022","Sun Dec 25 07:15:29 GMT 2022","8137","tests","test_landing_page","","","","test_boosty_button_help_project","Test Boosty button in Help Project block. [32] test from check-list"
"passed","Sun Dec 25 07:15:30 GMT 2022","Sun Dec 25 07:15:34 GMT 2022","3951","tests","test_landing_page","","","","test_patreon_button_help_project","Test Patreon button in Help Project block. [33] test from check-list. Without Patreon page checking"
